284.0691,147.0848,764.5,658.8058,171.7773,1079,0
284.1571,146.946,765,658.6854,171.6058,1076.5,31.3088000044227
284.0912,147.1386,766,658.7632,171.8553,1072.5,63.8079999983311
284.0213,147.0947,767.5,658.7253,171.4864,1073.5,95.513599999249
284.2012,146.8824,769.5,658.7298,171.8875,1082.5,127.475199997425
284.0131,147.1659,765.5,658.6706,171.7042,1060.5,159.296000003815
284.1308,146.8719,757,658.8608,171.8807,1080,191.526399999857
284.0759,146.963,766,658.8675,171.9621,1083,223.359999999404
284.0713,147.0351,764.5,658.8998,171.7455,1066,255.32159999758
284.1802,146.8929,764,658.8553,171.8023,1090,287.475199997425
284.0133,147.2625,766.5,658.7996,171.6408,1090,335.359999999404
284.0892,147.0426,762,658.7977,171.8881,1081.5,367.654399998486
284.0795,147.0226,767.5,658.7974,171.7527,1083.5,399.372800000012
284.1282,146.9754,765.5,658.8317,171.6769,1076.5,431.32159999758
284.146,146.928,763.5,658.7546,171.7839,1096,463.654399998486
284.1374,146.9501,764.5,658.8001,172.1214,1093,496.076800003648
283.9647,147.2368,768.5,658.9088,172.0072,1092.5,527.539200000465
284.0352,147.1196,766.5,658.7392,171.824,1075.5,559.424000002444
284.1925,146.8592,761,658.9081,172.2379,1092,591.795199997723
284.054,147.0982,765.5,658.7628,171.4316,1068.5,623.667199999094
284.1172,147.086,764,658.8779,171.9998,1089.5,671.436800003052
284.1009,146.9805,768.5,658.7813,171.821,1074.5,703.782400004566
284.0201,147.2643,770,658.8265,171.9582,1076,735.347199998796
284.0551,147.1354,765.5,658.735,171.898,1099.5,767.564800001681
284.1871,146.8683,757,658.7138,171.7298,1085,799.974399998784
284.2205,146.9145,760.5,658.6212,171.6031,1075,831.526399999857
284.0701,147.052,763.5,658.7805,171.7275,1079.5,863.424000002444
284.076,147.1239,767,658.7939,171.871,1084,895.654399998486
284.0328,147.0887,763,658.7823,171.8056,1076,927.462400004268
284.0204,147.0489,767,658.8331,171.8799,1078.5,959.590400002897
284.0967,147.1391,770.5,658.8948,172.0263,1065,991.462400004268
284.1154,146.9381,761.5,658.7889,171.9531,1070.5,1039.42400000244
284.1248,146.8915,765,658.6947,171.7576,1082,1071.5904000029
284.1062,147.0187,767.5,658.8099,171.7812,1068,1103.38560000062
284.0721,146.9753,767.5,658.7832,171.6826,1077,1135.78240000457
283.971,147.1264,765,658.8011,171.7999,1074.5,1167.78240000457
284.1127,146.9881,767.5,658.816,171.6187,1084.5,1199.52639999986
284.0742,147.0599,768.5,658.7728,172.1458,1076,1231.93600000441
284.0255,147.1248,769.5,658.8033,171.9396,1082,1263.84640000015
284.0648,146.9987,766.5,658.8536,172.0508,1079.5,1296.11519999802
284.0541,147.1725,770,658.8536,171.8427,1074.5,1328.03840000182
284.1382,146.8276,770.5,658.8816,172.1959,1084,1375.65439999849
284.1285,146.9677,769,658.7228,171.62,1088.5,1407.41120000184
284.0668,147.1322,768,658.8823,171.8734,1095.5,1439.82079999894
284.1763,146.9853,758,658.8035,171.8325,1085.5,1471.48799999803
284.0393,147.1173,771.5,658.8919,171.9718,1082.5,1504.92159999907
284.0733,147.0048,768.5,658.7722,171.5671,1062.5,1535.52639999986
284.1087,147.0359,771.5,658.7512,171.6785,1080,1567.53920000046
284.0711,147.1195,771,658.6882,171.8173,1091,1599.79519999772
284.0812,147.1274,768,658.8658,172.2597,1109.5,1631.87200000137
284.1209,147.03,761,658.802,171.7623,1082.5,1663.66719999909
284.0586,147.1947,760,658.7191,171.5917,1084.5,1695.94879999757
284.029,147.0993,764,658.7934,171.7045,1097,1743.85920000076
283.9547,147.2316,762,658.7504,171.7256,1055.5,1775.89760000259
284.0588,147.1105,767.5,658.9248,171.6786,1075,1808.69120000303
284.0813,147.0121,768.5,658.7104,171.7885,1092,1839.88480000198
284.1303,146.9878,765,658.7572,171.8381,1095.5,1871.46240000427
284.0778,147.0189,769,658.9526,171.738,1079.5,1903.76960000396
284.1371,147.0149,762,658.7219,171.8631,1081,1935.6032000035
284.1526,146.9826,767,658.8112,171.828,1078.5,1967.6799999997
284.0137,147.1098,768,658.8472,171.892,1086.5,1999.88480000198
284.0163,147.0522,766,658.7996,171.669,1089.5,2031.52639999986
284.1065,147.0565,773,658.8273,171.832,1088,2079.89760000259
284.146,146.9495,768.5,658.768,171.7301,1079,2111.29600000381
284.1278,146.9753,768,658.8426,171.8355,1062,2143.6799999997
284.2058,146.9624,763,658.8683,171.8065,1101,2175.56480000168
284.1241,146.9379,764.5,658.683,171.8073,1091.5,2222.02880000323
284.0888,147.0703,763.5,658.7294,171.6611,1088.5,2242.89280000329
284.0041,147.2059,767.5,658.749,172.0791,1096,2271.43680000305
284.0468,147.1005,761.5,658.8787,171.7391,1072,2303.38560000062
284.1722,146.8118,757,658.8706,171.8316,1082,2335.78240000457
284.1986,146.7538,759.5,658.8404,171.7901,1083,2367.55200000107
283.9896,147.1653,765.5,658.8223,172.1022,1091,2399.44960000366
284.1611,146.8793,759.5,658.9006,172.0923,1093,2447.51359999925
284.1131,147.022,766,658.7596,171.901,1079.5,2479.50079999864
284.1418,146.9013,761.5,658.775,171.5781,1091,2511.57760000229
284.1167,146.9262,761,658.9,172.0351,1101,2543.61600000411
284.1338,146.9067,762.5,658.7694,171.7904,1085.5,2575.6032000035
284.1299,146.9162,776,658.8853,171.8541,1081,2608.23040000349
284.0752,147.1309,766.5,658.8572,171.8548,1090.5,2640.07680000365
284.0283,147.1142,766,658.7848,171.8377,1071,2671.87200000137
284.1064,147.0589,764.5,658.8069,171.7739,1072,2703.51359999925
284.0677,147.0877,768,658.8499,171.8581,1084,2736.02560000122
284.0712,147.0425,768,658.778,171.6336,1087.5,2783.66719999909
284.0536,147.1115,762,658.8069,171.8375,1071,2815.51359999925
284.2192,146.8923,755,658.8123,171.8038,1091.5,2847.41120000184
284.1942,146.8367,759.5,658.9284,171.7122,1080,2879.50079999864
284.1204,146.9172,758.5,658.91,172.2101,1090.5,2911.79519999772
284.1124,146.9183,761,658.7713,171.7448,1092.5,2944.08960000426
284.085,147.1106,767,658.8338,171.8833,1085,2975.94879999757
284.0593,147.0219,762,658.8015,171.7261,1079,3008.01280000061
284.1718,146.8989,768.5,658.7972,171.8791,1083.5,3039.89760000259
284.0204,147.1016,766,658.7378,171.5661,1082.5,3072.42239999771
284.0076,147.1199,769,658.8972,171.8108,1060.5,3103.50079999864
284.1153,146.9952,763.5,659.0228,172.2218,1094,3152.21760000288
284.1104,146.9739,760.5,658.8969,171.9344,1077,3183.52639999986
284.062,147.0479,769,658.7606,172.0123,1083,3215.61600000411
284.1653,146.8953,765.5,658.8014,171.7807,1095,3247.55200000107
284.0727,146.9218,765.5,658.8565,171.8707,1067.5,3279.88480000198
284.189,146.9066,769,658.721,171.8344,1083,3311.50079999864
284.1095,146.9561,770,658.7958,171.6232,1089,3357.52960000187
284.1357,146.9155,767.5,658.7477,171.6994,1075,3378.62399999797
284.0948,147.0894,768.5,658.7031,171.7562,1074,3407.6799999997
284.1579,146.8723,768.5,658.796,171.8102,1089,3439.61600000411
284.1513,146.8996,759,658.8718,171.7672,1078,3487.61600000411
284.0823,147.0965,763.5,658.8834,172.1172,1085,3519.97439999878
284.1063,146.9646,768,658.7246,171.7263,1079,3551.61600000411
284.1416,146.9791,765,658.9031,172.1547,1090,3584.12799999863
284.0319,147.0687,774,658.7158,171.4798,1071,3615.80799999833
284.1172,146.9587,766.5,658.8013,171.6724,1078,3647.5904000029
284.0958,147.0917,767,658.6711,171.8058,1093.5,3679.66719999909
284.1026,147.1055,765,658.7656,171.6112,1075,3711.53920000046
284.1585,146.8529,762.5,658.8059,171.837,1082,3743.87200000137
284.0259,147.0951,765.5,658.6639,171.5556,1092,3775.56480000168
284.0432,147.0513,760,658.7339,171.6137,1070.5,3807.56480000168
284.0999,146.8563,759.5,658.7898,171.729,1080,3855.76960000396
284.072,147.0243,769,658.8041,171.8145,1082,3887.66719999909
284.1229,147.0004,765,658.7664,171.8808,1088,3919.47519999743
284.1102,147.05,764,658.8233,171.889,1080,3951.98719999939
283.9887,147.0933,764.5,658.8243,171.8179,1072,3984.03840000182
284.1383,147.0106,771,658.7697,171.7357,1081,4016.11519999802
284.0494,147.1003,763,658.8243,171.885,1098.5,4048.34560000151
284.0858,147.034,769.5,658.8254,171.8445,1079,4080.38400000334
284.091,146.9991,767,658.821,171.7382,1078.5,4112.12799999863
284.0342,147.1196,765,658.7,171.6592,1066.5,4144.47360000014
284.1467,146.9149,763.5,658.6747,171.4067,1090.5,4175.6032000035
284.0965,146.9957,767,658.8859,172.2182,1091.5,4235.08479999751
284.1613,146.8663,774,658.7572,171.6697,1084.5,4256.67840000242
284.0734,147.1497,765,658.7303,171.7122,1087.5,4288.25599999726
284.1633,147.0334,769.5,658.843,171.8336,1098,4320.02560000122
284.0426,147.1304,767,658.8006,171.7301,1071.5,4352.2432000041
284.0292,147.0959,771.5,658.6823,171.6056,1067.5,4384.33280000091
284.046,147.1505,775,658.8094,171.9573,1089.5,4416.67840000242
284.1495,146.9013,768,658.8391,171.8779,1079.5,4447.51359999925
284.1781,146.9184,770,658.804,172.0862,1074.5,4480.11519999802
284.1303,146.7937,762.5,658.7615,171.875,1085.5,4512.5632000044
284.1072,146.9716,768,658.77,171.8357,1083.5,4560.05120000243
284.1256,146.9159,763,658.7936,171.6322,1073,4591.88480000198
284.0827,147.0226,765.5,658.8017,171.9928,1092.5,4623.9232000038
284.1966,146.885,766.5,658.8472,172.1042,1086.5,4656.15359999985
284.092,146.973,766,658.7648,171.8355,1094,4688.43519999832
283.9685,147.1647,768,658.7496,171.5631,1081,4719.61600000411
284.2049,146.9001,760.5,658.8536,171.7359,1086,4751.87200000137
284.0905,146.9946,769.5,658.848,171.7178,1066.5,4784.20480000228
284.037,147.195,765,658.6782,171.5475,1088.5,4816.10239999741
284.0966,146.9239,764,658.8536,171.8548,1083.5,4847.94879999757
284.0998,147.027,771.5,658.9041,172.3288,1077,4880.16640000045
